Account,Date,Time,Type,Transaction ID,Receipt Number,Payment Method,Quantity,Description,Currency,Price (Gross),Price (Net),Tax,Tax rate,Transaction refunded
generic.email@example.com,2022-07-25,17:51,Sales,TFI29ZYN1,S202386655319,Cash,2,Product D,EUR,5.48,5.48,0.0,0%,
generic.email@example.com,2022-07-25,17:52,Sales,TH6YLU891,S202391692640,Cash,2,Product D,EUR,8.16,8.16,0.0,0%,
generic.email@example.com,2022-07-25,18:30,Sales,TQT0TRYYN,S202358463193,Cash,1,Product B,EUR,9.28,9.28,0.0,0%,
generic.email@example.com,2022-07-26,14:35,Sales,TA28P3SES,S202303053185,Cash,2,Product C,EUR,3.21,3.21,0.0,0%,
generic.email@example.com,2022-07-26,16:04,Sales,T01EKC66C,S202380385480,Cash,2,Product A,EUR,7.36,7.36,0.0,0%,
generic.email@example.com,2022-07-26,16:13,Sales,T4TUI8E5K,S202373278543,Mobile,1,Product D,EUR,6.65,6.65,0.0,0%,
generic.email@example.com,2022-07-26,16:27,Sales,TPHZLYEI4,S202360176017,Card,3,Product B,EUR,5.73,5.73,0.0,0%,
generic.email@example.com,2022-07-26,17:56,Sales,T8S2PFPUL,S202366677583,Mobile,3,Product A,EUR,5.92,5.92,0.0,0%,
generic.email@example.com,2022-07-26,18:52,Sales,TU2V5ZU4T,S202386161316,Cash,2,Product B,EUR,0.98,0.98,0.0,0%,
generic.email@example.com,2022-07-26,19:57,Sales,TN0SYWRBY,S202310931300,Card,2,Product D,EUR,4.88,4.88,0.0,0%,
generic.email@example.com,2022-07-27,12:07,Sales,TNB72UCXQ,S202399240466,Card,3,Product D,EUR,4.12,4.12,0.0,0%,
generic.email@example.com,2022-07-27,12:21,Sales,TIOYTAEP5,S202349759822,Mobile,2,Product D,EUR,4.6,4.6,0.0,0%,
generic.email@example.com,2022-07-27,13:44,Sales,T9SD3BWO4,S202381701119,Mobile,1,Product A,EUR,9.85,9.85,0.0,0%,
generic.email@example.com,2022-07-27,13:44,Sales,TXDYLM3OC,S202390751785,Mobile,3,Product A,EUR,1.21,1.21,0.0,0%,
generic.email@example.com,2022-07-27,13:52,Sales,T35NQL4FV,S202348221112,Cash,3,Product B,EUR,1.62,1.62,0.0,0%,
generic.email@example.com,2022-07-27,15:11,Sales,TIRNKP3LS,S202343264356,Mobile,3,Product D,EUR,0.72,0.72,0.0,0%,
generic.email@example.com,2022-07-27,18:17,Sales,T57T4YMU2,S202308267220,Card,2,Product A,EUR,7.38,7.38,0.0,0%,
generic.email@example.com,2022-07-27,19:43,Sales,T8NMCBBKA,S202319045151,Cash,3,Product D,EUR,4.45,4.45,0.0,0%,
generic.email@example.com,2022-07-28,12:27,Sales,TUWJU4299,S202385874954,Mobile,1,Product D,EUR,4.65,4.65,0.0,0%,
generic.email@example.com,2022-07-28,12:36,Sales,TB41LCYCS,S202375606781,Cash,2,Product B,EUR,3.74,3.74,0.0,0%,
generic.email@example.com,2022-07-28,12:45,Sales,TODUK5ES9,S202347544217,Card,3,Product C,EUR,2.02,2.02,0.0,0%,
generic.email@example.com,2022-07-28,12:46,Sales,TGY7OYGBK,S202300158514,Card,3,Product B,EUR,8.81,8.81,0.0,0%,
generic.email@example.com,2022-07-28,13:16,Sales,T6O8AL793,S202332460587,Cash,1,Product D,EUR,2.53,2.53,0.0,0%,
generic.email@example.com,2022-07-28,13:53,Sales,TZPRV009G,S202379460897,Mobile,2,Product C,EUR,2.4,2.4,0.0,0%,
generic.email@example.com,2022-07-28,15:23,Sales,T6GLID0R1,S202300978814,Cash,3,Product C,EUR,0.55,0.55,0.0,0%,
generic.email@example.com,2022-07-28,18:38,Sales,TH3M614CX,S202305655267,Card,3,Product C,EUR,2.6,2.6,0.0,0%,
generic.email@example.com,2022-07-28,18:46,Sales,TCC6LJ3U9,S202395623213,Mobile,3,Product D,EUR,7.38,7.38,0.0,0%,
generic.email@example.com,2022-07-29,11:05,Sales,TY0G743D6,S202333891321,Mobile,2,Product C,EUR,4.36,4.36,0.0,0%,
generic.email@example.com,2022-07-29,12:10,Sales,TFPIAP6CU,S202394637377,Mobile,2,Product D,EUR,6.95,6.95,0.0,0%,
generic.email@example.com,2022-07-29,12:20,Sales,TNIZQ5Q1K,S202387703813,Cash,2,Product A,EUR,8.88,8.88,0.0,0%,
generic.email@example.com,2022-07-29,14:59,Sales,TE3PMY5MC,S202378061226,Mobile,3,Product D,EUR,0.9,0.9,0.0,0%,
generic.email@example.com,2022-07-29,15:47,Sales,T26F3EOZV,S202344736881,Mobile,1,Product C,EUR,3.56,3.56,0.0,0%,
generic.email@example.com,2022-07-29,17:57,Sales,TJIEPH3V5,S202341792782,Mobile,2,Product C,EUR,6.9,6.9,0.0,0%,
generic.email@example.com,2022-07-29,18:12,Sales,TBOJH9JB8,S202366870900,Card,2,Product B,EUR,3.14,3.14,0.0,0%,
generic.email@example.com,2022-07-29,19:25,Sales,TMRUTXY0I,S202375043254,Card,2,Product C,EUR,1.24,1.24,0.0,0%,
generic.email@example.com,2022-07-30,11:52,Sales,TWYJJQX1L,S202303215602,Cash,2,Product B,EUR,3.54,3.54,0.0,0%,
generic.email@example.com,2022-07-30,12:15,Sales,T3ZCMVX9T,S202345640578,Card,2,Product B,EUR,5.78,5.78,0.0,0%,
generic.email@example.com,2022-07-30,13:33,Sales,T91AOVRTX,S202307003625,Mobile,3,Product C,EUR,2.87,2.87,0.0,0%,
generic.email@example.com,2022-07-30,14:08,Sales,THO3FNRSV,S202397310895,Card,2,Product C,EUR,6.12,6.12,0.0,0%,
generic.email@example.com,2022-07-30,14:56,Sales,TZW2HYIXQ,S202341702384,Card,2,Product A,EUR,9.41,9.41,0.0,0%,
generic.email@example.com,2022-07-30,16:05,Sales,TNLSMWVFX,S202333799555,Card,3,Product B,EUR,3.12,3.12,0.0,0%,
generic.email@example.com,2022-07-30,16:43,Sales,TU2OCIAU6,S202355870150,Cash,1,Product A,EUR,7.26,7.26,0.0,0%,
generic.email@example.com,2022-07-30,17:43,Sales,TVS1R0MGV,S202344775903,Card,2,Product C,EUR,9.36,9.36,0.0,0%,
generic.email@example.com,2022-07-30,17:58,Sales,TGV4BET2V,S202327380235,Card,3,Product A,EUR,1.89,1.89,0.0,0%,
generic.email@example.com,2022-07-30,19:07,Sales,TS953JAIT,S202305025078,Mobile,3,Product B,EUR,5.05,5.05,0.0,0%,
generic.email@example.com,2022-07-30,19:08,Sales,TUJY9YT6Y,S202338218155,Card,2,Product D,EUR,0.64,0.64,0.0,0%,
generic.email@example.com,2022-07-30,19:19,Sales,T389KOF0S,S202357894997,Mobile,1,Product B,EUR,7.25,7.25,0.0,0%,
generic.email@example.com,2022-07-30,19:54,Sales,TIJ0IDMGC,S202371311098,Cash,2,Product D,EUR,2.19,2.19,0.0,0%,
generic.email@example.com,2022-07-31,12:36,Sales,TDXJD9F6K,S202347443547,Cash,3,Product A,EUR,9.53,9.53,0.0,0%,
generic.email@example.com,2022-07-31,12:45,Sales,T5RL3UWZV,S202307817449,Card,3,Product C,EUR,4.49,4.49,0.0,0%,
generic.email@example.com,2022-07-31,13:50,Sales,TYXSTBPDC,S202353818284,Mobile,2,Product B,EUR,8.14,8.14,0.0,0%,
generic.email@example.com,2022-07-31,14:42,Sales,TUMS8JJ49,S202371884953,Card,1,Product D,EUR,5.84,5.84,0.0,0%,
generic.email@example.com,2022-07-31,17:18,Sales,T9BGHIVX6,S202364338284,Cash,2,Product C,EUR,0.55,0.55,0.0,0%,
generic.email@example.com,2022-07-31,18:04,Sales,TEMWMVQA9,S202378589186,Cash,1,Product A,EUR,9.03,9.03,0.0,0%,
generic.email@example.com,2022-07-31,19:39,Sales,TW8XLACZC,S202329588970,Mobile,1,Product A,EUR,6.85,6.85,0.0,0%,
generic.email@example.com,2022-08-01,12:42,Sales,TPS2EU095,S202387180685,Card,2,Product A,EUR,2.16,2.16,0.0,0%,
generic.email@example.com,2022-08-01,14:59,Sales,TGC0NVP61,S202374725462,Mobile,2,Product B,EUR,1.83,1.83,0.0,0%,
generic.email@example.com,2022-08-01,15:48,Sales,T4KRJYR02,S202368562547,Card,1,Product A,EUR,4.31,4.31,0.0,0%,
generic.email@example.com,2022-08-01,16:12,Sales,TOWLVPUY6,S202332731066,Card,3,Product D,EUR,7.91,7.91,0.0,0%,
generic.email@example.com,2022-08-02,11:02,Sales,T7IZRGTJL,S202363436208,Card,3,Product A,EUR,2.55,2.55,0.0,0%,
generic.email@example.com,2022-08-02,13:02,Sales,TXHLCP15H,S202310780839,Mobile,1,Product C,EUR,9.57,9.57,0.0,0%,
generic.email@example.com,2022-08-02,13:46,Sales,TV9WW18H6,S202329588993,Card,2,Product A,EUR,1.34,1.34,0.0,0%,
generic.email@example.com,2022-08-02,14:06,Sales,T8QLUK6VO,S202377542690,Cash,2,Product C,EUR,6.81,6.81,0.0,0%,
generic.email@example.com,2022-08-02,14:28,Sales,TTBA4DZ8Z,S202330746331,Cash,1,Product A,EUR,4.64,4.64,0.0,0%,
generic.email@example.com,2022-08-02,14:36,Sales,TOCHZAKQO,S202338266801,Mobile,3,Product D,EUR,8.24,8.24,0.0,0%,
generic.email@example.com,2022-08-02,15:13,Sales,TACZ5TB3M,S202374017008,Card,1,Product A,EUR,8.71,8.71,0.0,0%,
generic.email@example.com,2022-08-02,18:28,Sales,TW5BFE1KG,S202393540911,Mobile,3,Product A,EUR,6.63,6.63,0.0,0%,
generic.email@example.com,2022-08-02,19:17,Sales,T5UIQYT3G,S202333996906,Cash,2,Product D,EUR,7.88,7.88,0.0,0%,
generic.email@example.com,2022-08-03,11:09,Sales,TYK12JCY9,S202321575006,Cash,1,Product C,EUR,4.09,4.09,0.0,0%,
generic.email@example.com,2022-08-03,11:39,Sales,TK3N8JM70,S202344758262,Cash,1,Product D,EUR,6.03,6.03,0.0,0%,
generic.email@example.com,2022-08-03,13:34,Sales,T39P49OJI,S202380008534,Cash,3,Product A,EUR,8.35,8.35,0.0,0%,
generic.email@example.com,2022-08-03,13:48,Sales,T6R4JXAQ7,S202340168261,Cash,3,Product B,EUR,3.53,3.53,0.0,0%,
generic.email@example.com,2022-08-03,14:10,Sales,TFYLNI96K,S202395145420,Card,1,Product B,EUR,7.48,7.48,0.0,0%,
generic.email@example.com,2022-08-03,14:18,Sales,TXWO5M7HY,S202312753905,Cash,3,Product C,EUR,6.85,6.85,0.0,0%,
generic.email@example.com,2022-08-03,14:42,Sales,TK7VJTYKW,S202348155332,Card,2,Product D,EUR,3.13,3.13,0.0,0%,
generic.email@example.com,2022-08-03,15:13,Sales,TR9J1IZ6A,S202301916257,Card,2,Product C,EUR,2.95,2.95,0.0,0%,
generic.email@example.com,2022-08-03,16:40,Sales,T3U0SXIRL,S202317586299,Mobile,3,Product A,EUR,4.98,4.98,0.0,0%,
generic.email@example.com,2022-08-03,17:41,Sales,TTB6BKOY9,S202360312465,Mobile,3,Product C,EUR,6.51,6.51,0.0,0%,
generic.email@example.com,2022-08-04,11:28,Sales,TJWSWEUXQ,S202318638707,Cash,2,Product A,EUR,4.42,4.42,0.0,0%,
generic.email@example.com,2022-08-04,11:31,Sales,TCMJ5O2RT,S202327208477,Cash,1,Product B,EUR,9.29,9.29,0.0,0%,
generic.email@example.com,2022-08-04,15:18,Sales,T8BVVT2GX,S202333378629,Card,3,Product D,EUR,6.18,6.18,0.0,0%,
generic.email@example.com,2022-08-05,12:46,Sales,TQBRX00QQ,S202349244202,Mobile,3,Product B,EUR,6.95,6.95,0.0,0%,
generic.email@example.com,2022-08-05,15:03,Sales,TASNK0KXY,S202300591161,Cash,1,Product D,EUR,7.99,7.99,0.0,0%,
generic.email@example.com,2022-08-05,15:55,Sales,TM0FHOZ4D,S202375692552,Cash,1,Product C,EUR,2.35,2.35,0.0,0%,
generic.email@example.com,2022-08-05,16:04,Sales,TI6E2VCC1,S202360302000,Cash,2,Product C,EUR,5.37,5.37,0.0,0%,
generic.email@example.com,2022-08-05,16:25,Sales,T2FT0WNC3,S202330987596,Card,2,Product B,EUR,0.71,0.71,0.0,0%,
generic.email@example.com,2022-08-05,17:21,Sales,TAUYKB1RM,S202396291847,Cash,3,Product D,EUR,1.89,1.89,0.0,0%,
generic.email@example.com,2022-08-05,18:33,Sales,TGU6A494V,S202310911101,Mobile,3,Product A,EUR,0.71,0.71,0.0,0%,
generic.email@example.com,2022-08-06,11:26,Sales,TWK0RXE3R,S202391889027,Mobile,2,Product B,EUR,7.15,7.15,0.0,0%,
generic.email@example.com,2022-08-06,11:43,Sales,T6DJ30F1D,S202333078373,Cash,1,Product D,EUR,5.32,5.32,0.0,0%,
generic.email@example.com,2022-08-06,12:57,Sales,T9OD4R7DG,S202320800558,Mobile,2,Product B,EUR,5.07,5.07,0.0,0%,
generic.email@example.com,2022-08-06,14:47,Sales,T9HEI13CN,S202373675448,Card,1,Product C,EUR,9.46,9.46,0.0,0%,
generic.email@example.com,2022-08-06,17:13,Sales,TJXSYBVQP,S202352119757,Card,3,Product D,EUR,5.76,5.76,0.0,0%,
generic.email@example.com,2022-08-06,17:30,Sales,TO3YBV1GE,S202309989271,Mobile,1,Product D,EUR,1.12,1.12,0.0,0%,
generic.email@example.com,2022-08-06,18:14,Sales,THA21IXXT,S202329723960,Cash,1,Product D,EUR,7.84,7.84,0.0,0%,
generic.email@example.com,2022-08-06,19:19,Sales,TQRWF2RSG,S202360191020,Mobile,2,Product C,EUR,2.92,2.92,0.0,0%,
generic.email@example.com,2022-08-06,19:46,Sales,TAOPN1514,S202313717087,Card,3,Product C,EUR,7.13,7.13,0.0,0%,
generic.email@example.com,2022-08-07,11:14,Sales,TNH7PGEM2,S202302746274,Card,3,Product A,EUR,3.75,3.75,0.0,0%,
generic.email@example.com,2022-08-07,11:29,Sales,TGYI9782G,S202325745772,Card,3,Product B,EUR,5.05,5.05,0.0,0%,
generic.email@example.com,2022-08-07,13:08,Sales,TULQS2IR9,S202301816314,Mobile,3,Product B,EUR,6.11,6.11,0.0,0%,
generic.email@example.com,2022-08-07,16:13,Sales,T70WW095L,S202331655018,Card,2,Product B,EUR,9.85,9.85,0.0,0%,
generic.email@example.com,2022-08-07,16:51,Sales,TURG7OPNO,S202395418351,Mobile,1,Product C,EUR,4.62,4.62,0.0,0%,
generic.email@example.com,2022-08-07,18:34,Sales,T4CYV9BKB,S202380279799,Card,3,Product C,EUR,6.84,6.84,0.0,0%,
generic.email@example.com,2022-08-08,11:41,Sales,TG8UNNX75,S202335614814,Card,1,Product A,EUR,5.04,5.04,0.0,0%,
generic.email@example.com,2022-08-08,13:14,Sales,T2A8OZL8B,S202359839259,Mobile,2,Product D,EUR,8.25,8.25,0.0,0%,
generic.email@example.com,2022-08-08,13:50,Sales,T9QGCZPWN,S202346031685,Cash,2,Product C,EUR,7.2,7.2,0.0,0%,
generic.email@example.com,2022-08-08,14:05,Sales,TFGKIMXCA,S202326900993,Card,1,Product D,EUR,8.32,8.32,0.0,0%,
generic.email@example.com,2022-08-08,14:10,Sales,TGL2372O4,S202308901234,Mobile,1,Product B,EUR,3.26,3.26,0.0,0%,
generic.email@example.com,2022-08-08,15:38,Sales,TPWAUZO9X,S202378743476,Card,3,Product B,EUR,6.61,6.61,0.0,0%,
generic.email@example.com,2022-08-08,16:39,Sales,T4VEGY0RS,S202354680072,Cash,1,Product B,EUR,2.58,2.58,0.0,0%,
generic.email@example.com,2022-08-08,17:32,Sales,TD0XGITAA,S202372476480,Card,3,Product A,EUR,2.45,2.45,0.0,0%,
generic.email@example.com,2022-08-08,18:02,Sales,TL657UJL4,S202319176083,Card,3,Product C,EUR,8.59,8.59,0.0,0%,
generic.email@example.com,2022-08-08,18:25,Sales,TX1PDGU40,S202397988906,Mobile,3,Product D,EUR,5.21,5.21,0.0,0%,
generic.email@example.com,2022-08-08,19:28,Sales,TD29GSZ0O,S202354741481,Card,2,Product A,EUR,8.54,8.54,0.0,0%,
generic.email@example.com,2022-08-09,11:06,Sales,TJ01ZCWYS,S202315617292,Mobile,2,Product A,EUR,0.55,0.55,0.0,0%,
generic.email@example.com,2022-08-09,12:03,Sales,TI7S3NF5M,S202360816568,Mobile,2,Product A,EUR,7.9,7.9,0.0,0%,
generic.email@example.com,2022-08-09,12:04,Sales,THL5BJH7B,S202328722420,Mobile,3,Product D,EUR,0.79,0.79,0.0,0%,
generic.email@example.com,2022-08-09,12:15,Sales,TFUQ7H99F,S202359810898,Mobile,2,Product D,EUR,0.6,0.6,0.0,0%,
generic.email@example.com,2022-08-09,12:49,Sales,TMDJ56V2G,S202350940391,Mobile,1,Product C,EUR,4.89,4.89,0.0,0%,
generic.email@example.com,2022-08-09,13:06,Sales,TP10MVG8R,S202370336610,Cash,2,Product A,EUR,5.98,5.98,0.0,0%,
generic.email@example.com,2022-08-09,13:51,Sales,T6N4JV26O,S202380012020,Mobile,1,Product B,EUR,4.18,4.18,0.0,0%,
generic.email@example.com,2022-08-09,15:16,Sales,TKTSJ1OW5,S202307550395,Card,1,Product C,EUR,1.3,1.3,0.0,0%,
generic.email@example.com,2022-08-09,17:05,Sales,T5WLSOJEH,S202303737680,Card,2,Product D,EUR,1.71,1.71,0.0,0%,
generic.email@example.com,2022-08-10,13:34,Sales,TLITBSFDW,S202341621108,Cash,1,Product C,EUR,6.41,6.41,0.0,0%,
generic.email@example.com,2022-08-10,15:06,Sales,TA3QG9X76,S202343489162,Cash,3,Product A,EUR,4.46,4.46,0.0,0%,
generic.email@example.com,2022-08-10,16:11,Sales,TGU9TY2TM,S202320290319,Cash,1,Product D,EUR,8.7,8.7,0.0,0%,
generic.email@example.com,2022-08-10,17:41,Sales,TA3JAB3C6,S202378852761,Card,3,Product A,EUR,5.86,5.86,0.0,0%,
generic.email@example.com,2022-08-10,19:50,Sales,TM3XI0Y4Y,S202318428740,Mobile,3,Product B,EUR,0.87,0.87,0.0,0%,
generic.email@example.com,2022-08-10,19:59,Sales,T8CQL3H3V,S202328465466,Card,1,Product C,EUR,8.66,8.66,0.0,0%,
generic.email@example.com,2022-08-11,15:04,Sales,TZQDVU96E,S202315360088,Mobile,3,Product A,EUR,9.84,9.84,0.0,0%,
generic.email@example.com,2022-08-11,15:40,Sales,TXGPPLN23,S202343841420,Card,2,Product C,EUR,3.57,3.57,0.0,0%,
generic.email@example.com,2022-08-11,16:43,Sales,TMOXI9K4I,S202386467634,Card,1,Product A,EUR,8.26,8.26,0.0,0%,
generic.email@example.com,2022-08-11,19:21,Sales,T4WW5X509,S202377361236,Cash,2,Product A,EUR,2.43,2.43,0.0,0%,
generic.email@example.com,2022-08-11,19:21,Sales,TMOPAZLEK,S202342828948,Cash,2,Product C,EUR,5.46,5.46,0.0,0%,
generic.email@example.com,2022-08-12,11:58,Sales,TZXR7XIFK,S202354863961,Mobile,1,Product A,EUR,4.57,4.57,0.0,0%,
generic.email@example.com,2022-08-12,12:05,Sales,T2CLE7BFH,S202349459036,Card,2,Product D,EUR,6.44,6.44,0.0,0%,
generic.email@example.com,2022-08-12,13:14,Sales,TAV5R4559,S202343281269,Mobile,2,Product B,EUR,1.31,1.31,0.0,0%,
generic.email@example.com,2022-08-12,13:42,Sales,TUKCYI2F5,S202385509684,Card,1,Product A,EUR,7.55,7.55,0.0,0%,
generic.email@example.com,2022-08-12,13:46,Sales,TIXXAWJIN,S202386738887,Mobile,2,Product A,EUR,8.77,8.77,0.0,0%,
generic.email@example.com,2022-08-12,14:45,Sales,T536WIN5X,S202376333448,Mobile,1,Product A,EUR,4.66,4.66,0.0,0%,
generic.email@example.com,2022-08-12,15:11,Sales,TKEM93BLT,S202318530044,Card,1,Product C,EUR,5.05,5.05,0.0,0%,
generic.email@example.com,2022-08-12,15:56,Sales,TNBPXTZ37,S202398305177,Card,2,Product D,EUR,6.43,6.43,0.0,0%,
generic.email@example.com,2022-08-12,16:09,Sales,T0F51JMU5,S202366167538,Cash,3,Product C,EUR,1.76,1.76,0.0,0%,
generic.email@example.com,2022-08-12,18:21,Sales,TNCZBFGHB,S202337771898,Card,2,Product C,EUR,8.2,8.2,0.0,0%,
generic.email@example.com,2022-08-12,19:04,Sales,TYB2IXST9,S202348759048,Cash,2,Product C,EUR,1.2,1.2,0.0,0%,
generic.email@example.com,2022-08-13,11:36,Sales,TYEDA9YVX,S202306945983,Mobile,1,Product A,EUR,3.48,3.48,0.0,0%,
generic.email@example.com,2022-08-13,13:53,Sales,TDOZ7N962,S202350059664,Cash,1,Product A,EUR,8.85,8.85,0.0,0%,
generic.email@example.com,2022-08-13,15:36,Sales,T5Z4WIRRC,S202358147812,Cash,2,Product B,EUR,3.25,3.25,0.0,0%,
generic.email@example.com,2022-08-13,15:44,Sales,TS0C01F2N,S202304580520,Card,1,Product B,EUR,5.48,5.48,0.0,0%,
generic.email@example.com,2022-08-13,16:04,Sales,T11KQ6E4S,S202377657511,Mobile,2,Product B,EUR,7.04,7.04,0.0,0%,
generic.email@example.com,2022-08-13,16:14,Sales,TG5G9BU5C,S202375137127,Mobile,1,Product D,EUR,5.87,5.87,0.0,0%,
generic.email@example.com,2022-08-13,17:20,Sales,TT05E3L16,S202341991815,Card,2,Product A,EUR,3.15,3.15,0.0,0%,
generic.email@example.com,2022-08-13,18:16,Sales,TPXBTQC0C,S202339447304,Card,3,Product B,EUR,5.24,5.24,0.0,0%,
generic.email@example.com,2022-08-13,18:20,Sales,TTU509NWF,S202326450241,Cash,1,Product B,EUR,8.36,8.36,0.0,0%,
generic.email@example.com,2022-08-13,18:34,Sales,T38JWG5UF,S202304920282,Cash,2,Product C,EUR,2.34,2.34,0.0,0%,
generic.email@example.com,2022-08-13,19:13,Sales,TY7QC6BBQ,S202322251722,Mobile,1,Product B,EUR,4.82,4.82,0.0,0%,
generic.email@example.com,2022-08-13,19:19,Sales,T5BK4F01C,S202342567868,Cash,2,Product C,EUR,0.63,0.63,0.0,0%,
generic.email@example.com,2022-08-14,13:11,Sales,T897HS31A,S202331955654,Mobile,3,Product B,EUR,9.41,9.41,0.0,0%,
generic.email@example.com,2022-08-14,15:00,Sales,TH4NRU4O2,S202393948916,Card,3,Product A,EUR,9.99,9.99,0.0,0%,
generic.email@example.com,2022-08-14,16:43,Sales,TXQS7KBCT,S202317855623,Mobile,3,Product A,EUR,8.5,8.5,0.0,0%,
generic.email@example.com,2022-08-14,18:41,Sales,TYRX1OB8M,S202319740465,Card,2,Product D,EUR,1.88,1.88,0.0,0%,
generic.email@example.com,2022-08-14,19:54,Sales,T5MTIKK1D,S202396644007,Card,1,Product B,EUR,4.47,4.47,0.0,0%,
generic.email@example.com,2022-08-15,11:27,Sales,T2I94N303,S202327218127,Cash,2,Product A,EUR,6.27,7.45,0.0,0%,
generic.email@example.com,2022-08-15,12:36,Sales,TTAI3SOMA,S202303847424,Cash,2,Product B,EUR,4.89,6.98,0.0,0%,
generic.email@example.com,2022-08-15,12:45,Sales,T85K15VDD,S202333627100,Card,3,Product D,EUR,4.84,6.21,0.0,0%,
generic.email@example.com,2022-08-15,15:40,Sales,T9WUKINIG,S202375057379,Cash,1,Product A,EUR,1.97,1.02,0.0,0%,
generic.email@example.com,2022-08-15,16:20,Sales,TYWUXCHL3,S202326626698,Mobile,3,Product D,EUR,9.54,2.42,0.0,0%,
